timestamp,id,nombre,zona,tipo,lat,lon,Cs137_Bq_m3,K40_Bq_L,Sr90_Bq_L,EDR_uSv_h,pH,Conductividad_uS,Turbidez_NTU,As_mg_kg,Hg_mg_kg,Pb_mg_kg,Cd_mg_kg,Zn_mg_kg,Cu_mg_kg,Bateria_pct,Voltaje_V,Estado_Bateria,Indice_Salud,Estado
2026-05-18 20:37,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,2.483,123.34,0.0578,0.159,8.06,2206.4,72.06,17.97,2.06,36.57,8.31,26.16,19.78,83.7,4.05,🟢 OK,47.3,PRECAUCIÓN
2026-05-18 19:25,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,2.734,124.24,0.1659,0.066,7.22,1952.3,57.3,28.12,3.99,12.03,7.96,64.17,44.19,8.6,3.38,🔴 CRÍTICO,33.7,CRÍTICO
2026-05-18 18:13,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,1.372,105.08,0.1015,0.257,8.21,3129.2,18.65,37.27,3.19,65.07,11.78,104.84,47.88,42.2,3.68,🟢 OK,42.2,PRECAUCIÓN
2026-05-18 17:01,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,3.104,109.73,0.1607,0.098,8.67,1420.4,68.81,19.75,2.11,48.53,8.69,75.26,34.74,48.8,3.74,🟢 OK,29.1,CRÍTICO
2026-05-18 15:49,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,3.189,99.81,0.0896,0.149,6.51,2280.8,63.09,6.31,4.65,5.01,7.22,100.69,22.58,19.0,3.47,🔴 CRÍTICO,46.0,PRECAUCIÓN
2026-05-18 14:37,KAT-10,Tramo Bajo Katari,Río Katari,monitoreo,-16.48,-68.68,2.404,115.86,0.1235,0.239,9.0,1046.8,45.0,41.48,1.32,40.5,5.76,46.47,9.73,70.6,3.94,🟢 OK,26.9,CRÍTICO
2026-05-18 13:25,KAT-11,Toma Riego Final,Río Katari,riego,-16.47,-68.72,0.63,90.49,0.0712,0.113,8.7,2090.1,67.99,31.49,3.3,41.98,9.17,10.15,32.51,5.0,3.34,🔴 CRÍTICO,42.0,PRECAUCIÓN
2026-05-18 12:13,KAT-12,Descarga Pre-Cohana,Río Katari,descarga,-16.46,-68.75,2.658,89.38,0.1044,0.34,7.09,2805.3,44.18,31.14,1.07,55.68,4.45,69.86,46.18,21.3,3.49,🟡 BAJO,37.1,CRÍTICO
2026-05-18 11:01,COH-01,Cohana — Entrada,Bahía Cohana,bahia,-16.32,-68.78,0.455,93.7,0.307,0.148,7.99,3132.1,82.56,34.23,6.31,13.59,4.66,52.67,33.52,74.3,3.97,🟢 OK,42.6,PRECAUCIÓN
2026-05-18 09:49,COH-02,Cohana — Centro,Bahía Cohana,bahia,-16.35,-68.82,0.508,100.94,0.0729,0.366,9.01,1725.5,55.55,52.26,3.83,30.14,6.39,50.96,19.24,30.1,3.57,🟡 BAJO,37.4,CRÍTICO
2026-05-18 08:37,COH-03,Cohana — Sur,Bahía Cohana,bahia,-16.38,-68.85,1.485,89.37,0.219,0.098,9.0,2961.2,16.97,67.81,2.88,12.96,9.31,101.9,47.16,9.7,3.39,🔴 CRÍTICO,38.3,CRÍTICO
2026-05-18 07:25,MIN-01,Zona Minera El Alto,Zona Minera,mina,-16.6,-68.35,0.338,123.25,0.0948,0.259,8.1,3578.6,106.58,33.27,6.86,86.95,19.13,38.02,21.41,65.3,3.89,🟢 OK,40.2,PRECAUCIÓN
2026-05-18 06:13,MIN-02,Vertedero Viacha,Zona Minera,mina,-16.67,-68.29,5.013,119.15,0.08,0.31,7.82,3563.2,117.62,11.79,6.72,31.78,9.54,198.98,41.92,54.4,3.79,🟢 OK,37.6,CRÍTICO
2026-05-18 05:01,KAT-01,Nacimiento Katari,Río Katari,origen,-16.65,-68.45,0.731,108.62,0.2113,0.07,6.32,974.0,39.39,36.68,5.03,24.03,2.92,50.05,34.58,15.8,3.44,🔴 CRÍTICO,33.4,CRÍTICO
2026-05-18 03:49,KAT-02,El Alto — Zona Ind.,Río Katari,descarga,-16.58,-68.38,2.842,105.66,0.1989,0.138,6.75,3023.5,17.43,58.95,5.8,7.17,3.95,40.97,21.8,34.0,3.61,🟡 BAJO,30.7,CRÍTICO
2026-05-18 02:37,KAT-03,Viacha — Minería,Río Katari,descarga,-16.65,-68.3,0.452,97.95,0.2261,0.423,7.88,2926.6,16.3,56.65,6.27,58.15,13.2,84.6,17.66,63.4,3.87,🟢 OK,38.4,CRÍTICO
2026-05-18 01:25,KAT-04,Toma Riego Norte,Río Katari,riego,-16.52,-68.38,2.527,111.9,0.1184,0.203,6.21,1583.5,77.76,27.86,1.78,21.08,9.07,71.98,37.27,47.6,3.73,🟢 OK,36.3,CRÍTICO
2026-05-18 00:13,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,2.162,87.42,0.1559,0.298,7.33,1703.5,56.38,7.94,4.58,17.66,4.71,11.07,16.84,49.7,3.75,🟢 OK,44.4,PRECAUCIÓN
2026-05-17 23:01,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,0.302,99.55,0.2011,0.222,6.33,2244.3,37.51,16.18,1.22,11.72,1.1,26.54,32.1,79.9,4.02,🟢 OK,60.5,PRECAUCIÓN
2026-05-17 21:49,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,3.861,109.26,0.0483,0.258,6.9,2072.7,34.91,38.84,3.11,28.59,11.79,117.02,23.98,80.7,4.03,🟢 OK,35.0,CRÍTICO
2026-05-17 20:37,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,3.207,91.34,0.0843,0.073,7.57,2541.1,74.26,21.74,3.21,27.14,2.29,90.16,32.63,72.2,3.95,🟢 OK,38.7,CRÍTICO
2026-05-17 19:25,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,2.902,112.42,0.1016,0.093,7.89,1229.4,58.3,34.4,1.58,9.79,2.02,9.19,34.39,61.3,3.85,🟢 OK,40.4,PRECAUCIÓN
2026-05-17 18:13,KAT-10,Tramo Bajo Katari,Río Katari,monitoreo,-16.48,-68.68,1.788,83.07,0.029,0.11,6.06,1238.5,75.4,20.13,0.95,14.51,5.44,66.43,14.5,5.0,3.34,🔴 CRÍTICO,54.1,PRECAUCIÓN
2026-05-17 17:01,KAT-11,Toma Riego Final,Río Katari,riego,-16.47,-68.72,1.387,86.71,0.0568,0.157,8.98,1995.4,49.1,23.27,3.15,35.84,7.2,25.23,25.2,30.0,3.57,🟡 BAJO,42.3,PRECAUCIÓN
2026-05-17 15:49,KAT-12,Descarga Pre-Cohana,Río Katari,descarga,-16.46,-68.75,4.117,106.57,0.1689,0.19,6.36,2768.5,20.27,15.75,5.47,19.29,5.89,131.1,17.89,36.2,3.63,🟡 BAJO,33.8,CRÍTICO
2026-05-17 14:37,COH-01,Cohana — Entrada,Bahía Cohana,bahia,-16.32,-68.78,2.218,75.91,0.2606,0.322,6.21,2635.1,74.11,51.26,2.54,7.42,11.11,89.43,58.98,60.8,3.85,🟢 OK,30.3,CRÍTICO
2026-05-17 13:25,COH-02,Cohana — Centro,Bahía Cohana,bahia,-16.35,-68.82,4.279,99.25,0.1201,0.414,8.45,2577.3,29.54,63.48,4.16,11.86,6.25,127.4,63.11,6.3,3.36,🔴 CRÍTICO,30.6,CRÍTICO
2026-05-17 12:13,COH-03,Cohana — Sur,Bahía Cohana,bahia,-16.38,-68.85,0.505,118.87,0.1372,0.33,7.68,3879.5,15.74,12.54,3.47,61.01,6.91,154.85,41.52,14.3,3.43,🔴 CRÍTICO,57.5,PRECAUCIÓN
2026-05-17 11:01,MIN-01,Zona Minera El Alto,Zona Minera,mina,-16.6,-68.35,1.666,92.53,0.132,0.48,6.21,2634.8,83.62,65.67,7.98,9.75,5.05,143.06,49.06,5.0,3.34,🔴 CRÍTICO,27.3,CRÍTICO
2026-05-17 09:49,MIN-02,Vertedero Viacha,Zona Minera,mina,-16.67,-68.29,5.453,113.64,0.1858,0.512,6.21,3746.2,102.43,73.65,8.93,55.62,3.55,144.85,60.52,46.1,3.71,🟢 OK,9.2,CRÍTICO
2026-05-17 08:37,KAT-01,Nacimiento Katari,Río Katari,origen,-16.65,-68.45,0.67,84.75,0.1936,0.206,8.32,2485.8,65.0,32.72,4.9,30.55,6.53,23.79,24.1,75.9,3.98,🟢 OK,38.8,CRÍTICO
2026-05-17 07:25,KAT-02,El Alto — Zona Ind.,Río Katari,descarga,-16.58,-68.38,1.397,85.11,0.1064,0.406,6.75,1849.5,54.19,37.17,1.91,11.15,10.0,63.24,54.2,69.1,3.92,🟢 OK,47.5,PRECAUCIÓN
2026-05-17 06:13,KAT-03,Viacha — Minería,Río Katari,descarga,-16.65,-68.3,3.78,88.6,0.2145,0.186,6.82,3552.7,77.51,23.2,1.94,50.06,3.55,91.36,21.44,67.3,3.91,🟢 OK,32.9,CRÍTICO
2026-05-17 05:01,KAT-04,Toma Riego Norte,Río Katari,riego,-16.52,-68.38,2.76,113.9,0.1672,0.144,6.58,1108.5,60.29,23.41,0.58,16.18,0.75,92.08,14.42,56.4,3.81,🟢 OK,45.2,PRECAUCIÓN
2026-05-17 03:49,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,0.246,108.34,0.0779,0.288,8.78,2452.0,30.87,47.09,4.58,42.52,2.83,63.5,7.02,15.1,3.44,🔴 CRÍTICO,38.3,CRÍTICO
2026-05-17 02:37,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,3.356,91.33,0.1646,0.11,8.5,2401.5,83.81,6.94,2.49,10.35,0.64,43.06,37.12,53.1,3.78,🟢 OK,47.1,PRECAUCIÓN
2026-05-17 01:25,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,1.587,107.72,0.0831,0.351,6.04,3141.8,76.12,9.64,6.49,45.33,8.21,95.24,56.71,52.9,3.78,🟢 OK,38.5,CRÍTICO
2026-05-17 00:13,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,2.002,124.53,0.1664,0.107,7.37,2148.4,35.9,30.32,5.1,46.31,3.72,58.87,13.09,85.6,4.07,🟢 OK,29.6,CRÍTICO
2026-05-16 23:01,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,3.299,107.48,0.1761,0.168,8.22,1956.5,9.45,33.59,3.83,21.29,9.52,24.82,25.22,57.7,3.82,🟢 OK,35.8,CRÍTICO
2026-05-16 21:49,KAT-10,Tramo Bajo Katari,Río Katari,monitoreo,-16.48,-68.68,2.379,107.43,0.0682,0.093,6.48,2028.4,52.45,34.87,2.71,34.55,8.51,25.04,5.0,63.2,3.87,🟢 OK,33.0,CRÍTICO
2026-05-16 20:37,KAT-11,Toma Riego Final,Río Katari,riego,-16.47,-68.72,2.095,109.98,0.183,0.177,8.49,2574.3,47.45,22.13,1.19,30.27,3.1,96.06,28.69,45.4,3.71,🟢 OK,45.6,PRECAUCIÓN
2026-05-16 19:25,KAT-12,Descarga Pre-Cohana,Río Katari,descarga,-16.46,-68.75,1.778,77.6,0.0259,0.396,7.31,1542.9,74.25,59.27,5.24,19.61,12.26,129.83,17.44,55.7,3.8,🟢 OK,37.5,CRÍTICO
2026-05-16 18:13,COH-01,Cohana — Entrada,Bahía Cohana,bahia,-16.32,-68.78,1.572,115.13,0.3232,0.462,6.09,3701.4,81.42,37.17,7.04,10.96,5.49,23.0,67.75,60.4,3.84,🟢 OK,27.9,CRÍTICO
2026-05-16 17:01,COH-02,Cohana — Centro,Bahía Cohana,bahia,-16.35,-68.82,4.323,121.9,0.044,0.16,7.2,1619.0,32.77,37.43,2.66,13.57,3.06,34.38,67.6,53.5,3.78,🟢 OK,40.8,PRECAUCIÓN
2026-05-16 15:49,COH-03,Cohana — Sur,Bahía Cohana,bahia,-16.38,-68.85,4.883,96.99,0.1032,0.162,8.47,2262.2,43.24,16.04,2.57,30.73,10.4,22.37,19.56,55.8,3.8,🟢 OK,41.8,PRECAUCIÓN
2026-05-16 14:37,MIN-01,Zona Minera El Alto,Zona Minera,mina,-16.6,-68.35,1.192,92.13,0.2826,0.253,6.48,1831.7,86.81,57.83,8.94,21.34,12.06,113.54,20.5,38.0,3.64,🟡 BAJO,28.2,CRÍTICO
2026-05-16 13:25,MIN-02,Vertedero Viacha,Zona Minera,mina,-16.67,-68.29,2.013,99.39,0.0432,0.121,7.42,2458.1,140.03,45.66,5.46,74.25,11.94,144.1,73.67,56.3,3.81,🟢 OK,28.7,CRÍTICO
2026-05-16 12:13,KAT-01,Nacimiento Katari,Río Katari,origen,-16.65,-68.45,1.137,101.9,0.1834,0.098,9.07,2454.4,34.5,25.8,4.16,26.67,5.09,88.21,19.38,88.1,4.09,🟢 OK,37.3,CRÍTICO
2026-05-16 11:01,KAT-02,El Alto — Zona Ind.,Río Katari,descarga,-16.58,-68.38,2.013,91.41,0.1465,0.423,8.36,1640.4,29.01,17.67,4.59,42.8,7.21,97.9,19.39,60.0,3.84,🟢 OK,39.4,CRÍTICO
2026-05-16 09:49,KAT-03,Viacha — Minería,Río Katari,descarga,-16.65,-68.3,1.856,108.08,0.0571,0.146,7.77,1779.8,38.07,18.1,6.41,24.3,13.13,140.92,39.47,23.2,3.51,🟡 BAJO,46.7,PRECAUCIÓN
2026-05-16 08:37,KAT-04,Toma Riego Norte,Río Katari,riego,-16.52,-68.38,1.334,114.89,0.0869,0.26,6.27,1895.4,71.8,12.61,3.81,14.42,2.53,91.6,14.69,31.4,3.58,🟡 BAJO,49.3,PRECAUCIÓN
2026-05-16 07:25,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,0.122,118.53,0.1737,0.169,7.94,2220.4,17.22,20.0,0.89,26.38,9.31,12.79,16.44,24.6,3.52,🟡 BAJO,67.7,PRECAUCIÓN
2026-05-16 06:13,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,0.892,120.42,0.1075,0.177,7.45,2237.8,17.42,23.31,3.43,49.48,7.85,46.6,38.96,19.5,3.48,🔴 CRÍTICO,51.5,PRECAUCIÓN
2026-05-16 05:01,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,0.306,85.22,0.114,0.256,7.58,2790.8,107.74,36.83,0.94,8.5,8.04,70.57,55.22,16.7,3.45,🔴 CRÍTICO,57.9,PRECAUCIÓN
2026-05-16 03:49,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,0.201,97.45,0.0604,0.209,6.15,2177.3,14.04,17.05,1.29,21.59,8.16,46.05,35.73,11.7,3.41,🔴 CRÍTICO,68.9,PRECAUCIÓN
2026-05-16 02:37,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,2.624,86.85,0.1502,0.063,7.75,2521.0,35.75,6.05,4.59,28.11,7.91,31.15,18.69,5.0,3.34,🔴 CRÍTICO,42.2,PRECAUCIÓN
2026-05-16 01:25,KAT-10,Tramo Bajo Katari,Río Katari,monitoreo,-16.48,-68.68,3.235,108.39,0.2024,0.131,6.82,1987.3,58.68,40.87,5.19,44.32,7.56,35.22,16.03,78.9,4.01,🟢 OK,16.2,CRÍTICO
2026-05-16 00:13,KAT-11,Toma Riego Final,Río Katari,riego,-16.47,-68.72,0.153,110.8,0.1561,0.137,7.93,2623.4,29.81,8.57,2.65,16.25,3.74,87.87,43.49,10.8,3.4,🔴 CRÍTICO,67.0,PRECAUCIÓN
2026-05-15 23:01,KAT-12,Descarga Pre-Cohana,Río Katari,descarga,-16.46,-68.75,1.858,121.43,0.0345,0.12,6.29,1726.9,72.97,64.27,3.74,37.9,3.92,74.91,44.8,56.9,3.81,🟢 OK,31.1,CRÍTICO
2026-05-15 21:49,COH-01,Cohana — Entrada,Bahía Cohana,bahia,-16.32,-68.78,3.844,103.89,0.2947,0.07,8.53,3347.8,14.44,21.26,5.65,34.51,6.46,138.89,62.72,68.3,3.91,🟢 OK,29.9,CRÍTICO
2026-05-15 20:37,COH-02,Cohana — Centro,Bahía Cohana,bahia,-16.35,-68.82,1.705,109.55,0.1011,0.242,6.59,1905.3,48.29,60.22,1.54,56.36,8.33,54.32,37.35,14.5,3.43,🔴 CRÍTICO,37.3,CRÍTICO
2026-05-15 19:25,COH-03,Cohana — Sur,Bahía Cohana,bahia,-16.38,-68.85,3.077,96.69,0.0683,0.207,6.36,2817.7,114.47,54.05,5.61,69.63,12.53,93.82,47.69,63.4,3.87,🟢 OK,15.3,CRÍTICO
2026-05-15 18:13,MIN-01,Zona Minera El Alto,Zona Minera,mina,-16.6,-68.35,2.829,91.34,0.0213,0.402,8.56,3842.7,26.95,49.47,2.04,97.25,4.99,30.71,58.37,47.8,3.73,🟢 OK,32.8,CRÍTICO
2026-05-15 17:01,MIN-02,Vertedero Viacha,Zona Minera,mina,-16.67,-68.29,0.45,107.94,0.1809,0.25,6.32,2083.1,99.96,89.32,9.09,97.52,5.86,201.28,44.62,12.5,3.41,🔴 CRÍTICO,26.7,CRÍTICO
2026-05-15 15:49,KAT-01,Nacimiento Katari,Río Katari,origen,-16.65,-68.45,0.283,77.64,0.1532,0.113,7.42,1340.6,53.6,29.51,2.23,41.56,8.35,54.11,18.93,45.8,3.71,🟢 OK,48.7,PRECAUCIÓN
2026-05-15 14:37,KAT-02,El Alto — Zona Ind.,Río Katari,descarga,-16.58,-68.38,3.823,91.41,0.0765,0.381,6.26,2441.7,60.51,20.36,3.28,57.23,11.73,63.48,32.88,38.8,3.65,🟡 BAJO,29.5,CRÍTICO
2026-05-15 13:25,KAT-03,Viacha — Minería,Río Katari,descarga,-16.65,-68.3,4.398,80.93,0.2835,0.243,8.12,2594.3,10.95,31.33,1.73,47.65,13.72,86.98,47.91,16.8,3.45,🔴 CRÍTICO,37.6,CRÍTICO
2026-05-15 12:13,KAT-04,Toma Riego Norte,Río Katari,riego,-16.52,-68.38,1.473,80.82,0.137,0.141,8.91,2071.8,11.3,28.38,2.45,42.01,8.29,66.82,19.89,30.7,3.58,🟡 BAJO,42.6,PRECAUCIÓN
2026-05-15 11:01,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,0.463,92.74,0.0963,0.152,8.1,2065.7,10.77,12.88,1.21,41.73,0.82,48.61,11.26,81.7,4.04,🟢 OK,69.8,PRECAUCIÓN
2026-05-15 09:49,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,1.925,86.57,0.1145,0.284,8.27,2569.6,22.61,44.49,5.04,33.09,6.5,47.1,35.8,50.2,3.75,🟢 OK,32.9,CRÍTICO
2026-05-15 08:37,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,3.241,96.42,0.2257,0.267,8.56,1688.4,99.18,57.02,3.63,30.18,12.96,45.83,55.52,44.1,3.7,🟢 OK,18.3,CRÍTICO
2026-05-15 07:25,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,1.786,90.42,0.1289,0.047,7.01,1026.0,26.67,46.34,5.29,22.28,7.46,41.68,32.39,69.5,3.93,🟢 OK,34.1,CRÍTICO
2026-05-15 06:13,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,3.187,95.01,0.1718,0.208,6.82,2623.8,7.28,32.95,3.89,9.92,9.49,26.12,30.36,17.9,3.46,🔴 CRÍTICO,38.7,CRÍTICO
2026-05-15 05:01,KAT-10,Tramo Bajo Katari,Río Katari,monitoreo,-16.48,-68.68,1.115,102.32,0.0971,0.249,6.5,1247.2,38.18,42.96,0.84,22.19,1.39,10.57,31.99,48.2,3.73,🟢 OK,50.7,PRECAUCIÓN
2026-05-15 03:49,KAT-11,Toma Riego Final,Río Katari,riego,-16.47,-68.72,0.648,86.69,0.0168,0.107,8.59,2597.5,15.92,41.72,5.09,23.38,0.91,12.72,28.31,28.4,3.56,🟡 BAJO,46.4,PRECAUCIÓN
2026-05-15 02:37,KAT-12,Descarga Pre-Cohana,Río Katari,descarga,-16.46,-68.75,0.298,104.16,0.02,0.285,8.44,2064.7,11.79,30.73,7.46,40.58,4.31,106.46,21.84,69.9,3.93,🟢 OK,56.0,PRECAUCIÓN
2026-05-15 01:25,COH-01,Cohana — Entrada,Bahía Cohana,bahia,-16.32,-68.78,2.001,102.49,0.0335,0.158,7.32,3537.6,103.04,22.12,6.81,69.55,2.01,77.3,27.56,65.0,3.88,🟢 OK,38.6,CRÍTICO
2026-05-15 00:13,COH-02,Cohana — Centro,Bahía Cohana,bahia,-16.35,-68.82,0.586,85.56,0.2483,0.203,6.16,2681.2,60.1,32.73,4.64,17.64,8.92,127.67,54.19,5.0,3.34,🔴 CRÍTICO,36.6,CRÍTICO
2026-05-14 23:01,COH-03,Cohana — Sur,Bahía Cohana,bahia,-16.38,-68.85,0.905,88.41,0.1285,0.082,7.27,3152.8,14.57,32.57,5.9,19.81,9.93,50.33,62.12,63.1,3.87,🟢 OK,47.3,PRECAUCIÓN
2026-05-14 21:49,MIN-01,Zona Minera El Alto,Zona Minera,mina,-16.6,-68.35,2.166,86.5,0.1439,0.453,6.75,3482.7,140.61,79.75,4.84,23.07,15.1,86.13,64.79,8.0,3.37,🔴 CRÍTICO,26.8,CRÍTICO
2026-05-14 20:37,MIN-02,Vertedero Viacha,Zona Minera,mina,-16.67,-68.29,0.766,124.63,0.0658,0.446,9.06,4336.4,135.53,59.04,9.57,35.05,9.88,135.06,42.94,19.3,3.47,🔴 CRÍTICO,31.5,CRÍTICO
2026-05-14 19:25,KAT-01,Nacimiento Katari,Río Katari,origen,-16.65,-68.45,1.19,103.21,0.1855,0.267,6.62,2529.8,59.52,28.61,4.35,5.23,8.33,12.79,41.58,99.3,4.19,🟢 OK,44.0,PRECAUCIÓN
2026-05-14 18:13,KAT-02,El Alto — Zona Ind.,Río Katari,descarga,-16.58,-68.38,1.502,85.52,0.2354,0.111,6.78,3379.8,18.69,64.92,5.34,59.65,4.97,102.1,40.82,64.3,3.88,🟢 OK,30.8,CRÍTICO
2026-05-14 17:01,KAT-03,Viacha — Minería,Río Katari,descarga,-16.65,-68.3,3.264,103.77,0.1393,0.325,6.86,3151.7,32.3,21.07,5.0,53.37,3.55,20.53,13.58,62.5,3.86,🟢 OK,28.3,CRÍTICO
2026-05-14 15:49,KAT-04,Toma Riego Norte,Río Katari,riego,-16.52,-68.38,2.872,77.25,0.1618,0.135,7.06,1763.9,78.4,24.79,0.49,8.17,2.92,11.63,30.72,45.2,3.71,🟢 OK,45.7,PRECAUCIÓN
2026-05-14 14:37,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,1.896,83.73,0.0724,0.285,8.06,2581.7,9.22,29.48,3.26,27.01,1.09,17.49,29.44,36.0,3.62,🟡 BAJO,50.9,PRECAUCIÓN
2026-05-14 13:25,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,3.092,95.33,0.0412,0.233,8.22,1452.8,46.63,43.06,4.41,34.94,6.99,98.39,16.62,5.1,3.35,🔴 CRÍTICO,27.0,CRÍTICO
2026-05-14 12:13,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,1.402,85.89,0.2058,0.338,7.96,2739.8,9.14,26.37,5.28,41.36,5.22,30.4,11.43,73.7,3.96,🟢 OK,42.5,PRECAUCIÓN
2026-05-14 11:01,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,3.096,107.49,0.0331,0.077,7.25,2184.6,66.66,5.25,4.01,20.55,2.88,10.22,26.89,73.3,3.96,🟢 OK,49.1,PRECAUCIÓN
2026-05-14 09:49,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,3.223,103.29,0.117,0.209,6.26,1882.1,35.17,21.58,1.63,8.77,3.46,18.13,11.63,82.9,4.05,🟢 OK,41.6,PRECAUCIÓN
2026-05-14 08:37,KAT-10,Tramo Bajo Katari,Río Katari,monitoreo,-16.48,-68.68,1.559,101.59,0.1902,0.133,9.09,1939.0,69.23,18.09,2.45,34.76,7.01,38.79,9.79,50.8,3.76,🟢 OK,39.3,CRÍTICO
2026-05-14 07:25,KAT-11,Toma Riego Final,Río Katari,riego,-16.47,-68.72,0.536,103.92,0.1535,0.18,8.17,2225.8,73.99,35.92,3.54,12.9,0.67,35.89,22.81,47.5,3.73,🟢 OK,45.7,PRECAUCIÓN
2026-05-14 06:13,KAT-12,Descarga Pre-Cohana,Río Katari,descarga,-16.46,-68.75,4.023,84.81,0.0527,0.284,8.99,1598.1,60.1,39.18,1.2,9.89,2.01,90.07,37.89,12.9,3.42,🔴 CRÍTICO,35.1,CRÍTICO
2026-05-14 05:01,COH-01,Cohana — Entrada,Bahía Cohana,bahia,-16.32,-68.78,3.28,116.0,0.0307,0.192,7.54,3177.1,37.68,46.53,7.42,61.42,9.08,117.01,29.28,45.5,3.71,🟢 OK,24.6,CRÍTICO
2026-05-14 03:49,COH-02,Cohana — Centro,Bahía Cohana,bahia,-16.35,-68.82,2.446,84.5,0.2327,0.076,7.73,2343.7,115.53,27.77,1.06,58.49,10.8,60.47,48.87,22.7,3.5,🟡 BAJO,37.0,CRÍTICO
2026-05-14 02:37,COH-03,Cohana — Sur,Bahía Cohana,bahia,-16.38,-68.85,3.855,97.71,0.1442,0.304,8.9,2072.2,22.1,68.94,3.49,10.94,5.55,85.22,16.5,42.9,3.69,🟢 OK,26.5,CRÍTICO
2026-05-14 01:25,MIN-01,Zona Minera El Alto,Zona Minera,mina,-16.6,-68.35,6.705,97.59,0.1265,0.314,7.24,1922.4,149.62,43.03,7.49,48.78,13.36,29.61,76.75,64.9,3.88,🟢 OK,16.8,CRÍTICO
2026-05-14 00:13,MIN-02,Vertedero Viacha,Zona Minera,mina,-16.67,-68.29,4.444,122.73,0.0643,0.307,7.48,3285.1,102.12,38.9,2.12,44.26,3.98,156.8,25.94,5.0,3.34,🔴 CRÍTICO,31.5,CRÍTICO
2026-05-13 23:01,KAT-01,Nacimiento Katari,Río Katari,origen,-16.65,-68.45,1.91,104.76,0.1899,0.191,7.79,1540.4,68.49,8.58,3.27,45.36,4.25,37.0,10.23,27.9,3.55,🟡 BAJO,44.2,PRECAUCIÓN
2026-05-13 21:49,KAT-02,El Alto — Zona Ind.,Río Katari,descarga,-16.58,-68.38,2.131,104.78,0.0398,0.376,8.91,3120.1,72.03,12.06,3.95,46.0,11.79,116.25,22.17,93.0,4.14,🟢 OK,39.9,CRÍTICO
2026-05-13 20:37,KAT-03,Viacha — Minería,Río Katari,descarga,-16.65,-68.3,0.732,118.76,0.2941,0.216,6.55,3042.3,11.79,37.71,4.69,65.26,9.68,76.27,53.49,91.8,4.13,🟢 OK,40.0,PRECAUCIÓN
2026-05-13 19:25,KAT-04,Toma Riego Norte,Río Katari,riego,-16.52,-68.38,0.191,124.13,0.0296,0.164,8.52,1431.0,15.66,32.3,2.34,6.96,6.21,94.28,20.3,27.4,3.55,🟡 BAJO,64.5,PRECAUCIÓN
2026-05-13 18:13,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,1.554,77.42,0.1794,0.261,8.56,1947.8,33.06,28.55,4.58,32.92,8.0,65.56,21.59,88.4,4.1,🟢 OK,33.3,CRÍTICO
2026-05-13 17:01,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,1.873,105.25,0.057,0.061,7.94,1920.3,19.81,30.63,4.27,28.05,2.61,71.99,7.56,42.6,3.68,🟢 OK,45.9,PRECAUCIÓN
2026-05-13 15:49,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,0.909,84.22,0.0746,0.256,7.2,1464.3,51.21,35.77,3.29,59.17,2.55,79.5,9.53,9.0,3.38,🔴 CRÍTICO,41.6,PRECAUCIÓN
